dataset,gamma,log10_gamma,cost_mean,cost_std,ari_mean,ari_std
Credit Approval,0.05722367659350217,-1.2424242424242424,3447.6002846468336,0.6565598635834468,0.08064894954360308,0.004125446688378612
Credit Approval,0.06579332246575682,-1.1818181818181817,3466.8849332490267,0.6082906778303367,0.08033186286317659,0.004271124459247883
Credit Approval,0.07564633275546291,-1.121212121212121,3489.3182914105623,0.6378893113589048,0.0821032014307086,0.004819487311768294
Credit Approval,0.08697490026177834,-1.0606060606060606,3516.2293155335283,1.8029241809389749,0.07929397100081642,0.003985513440614372
Credit Approval,0.1,-1.0,3544.958138982753,1.3889858348185786,0.08246582612466538,0.00454340638301669
Credit Approval,0.11497569953977356,-0.9393939393939394,3578.697367378525,1.4294110411959078,0.08248562085686272,0.004138201155189694
Credit Approval,0.13219411484660287,-0.8787878787878789,3617.3109084149337,1.4439210281719428,0.08249717600664347,0.0030518421021503007
Credit Approval,0.1519911082952933,-0.8181818181818183,3661.11339283363,0.13058574566504183,0.08595576896743047,0.002693656073569254
Credit Approval,0.1747528400007685,-0.7575757575757573,3712.792874852622,1.5749643273320997,0.0821396856987195,0.0027935423095051264
Credit Approval,0.2009233002565048,-0.6969696969696968,3772.308103500908,2.1297304784154267,0.08355875085028283,0.006522657027201211
Credit Approval,0.23101297000831603,-0.6363636363636362,3837.8434340946746,0.2847090522727843,0.09020898655755123,0.0035000372003774196
Credit Approval,0.26560877829466867,-0.5757575757575757,3916.7651613308553,2.411846735363981,0.10216228039945015,0.008334897459211607
Credit Approval,0.30538555088334157,-0.5151515151515151,4004.545648013837,2.4697916690000965,0.0940614200868128,0.007893874925490475
Credit Approval,0.3511191734215131,-0.4545454545454546,4106.7366525831785,2.0675942575677158,0.10578296742922477,0.01044952698497266
Credit Approval,0.40370172585965536,-0.39393939393939403,4301.155336212991,154.24323919275676,0.08882487494722223,0.04319380182786508
